,match_date,competition_name,competition_category,player_name,opponent_name,winner_flag,aces,breakpoints_won,double_faults,first_serve_points_won,first_serve_successful,games_won,max_games_in_a_row,max_points_in_a_row,points_won,points_spread,second_serve_points_won,second_serve_successful,service_games_won,service_points_lost,service_points_won,tiebreaks_won,total_breakpoints,first_serve_win_perc,second_serve_win_perc,breakpoint_conversion_perc,Month
881,2026-01-12,"WTA Hobart, Australia Women Singles",WTA,"Cocciaretto, Elisabetta","Shimizu, Ayano",1,4,3,2,28,33,12,5,8,64,19,6,12,9,15,42,0,4,84.84848484848484,42.857142857142854,75.0,January 2026
882,2026-01-12,Australian Open Men Singles,ATP,"Reis Da Silva, Joao Lucas","Rocha, Henrique",0,2,0,1,26,45,6,1,4,50,-17,9,18,6,29,35,0,2,57.77777777777778,47.368421052631575,0.0,January 2026
883,2026-01-12,Australian Open Men Singles,ATP,"Rocha, Henrique","Reis Da Silva, Joao Lucas",1,2,3,2,27,34,12,3,6,67,17,11,17,9,15,38,0,7,79.41176470588235,57.89473684210527,42.857142857142854,January 2026
884,2026-01-12,Australian Open Men Singles,ATP,"Boyer, Tristan","Barrena, Alex",1,5,5,2,46,64,18,5,9,98,16,12,17,13,25,58,0,12,71.875,63.1578947368421,41.66666666666667,January 2026
885,2026-01-12,Australian Open Men Singles,ATP,"Barrena, Alex","Boyer, Tristan",0,1,1,4,47,72,11,3,5,82,-16,10,21,9,40,57,1,1,65.27777777777777,40.0,100.0,January 2026
886,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Opelka, Reilly","Popyrin, Alexei",1,22,1,4,44,50,13,3,5,65,9,8,10,11,12,52,1,2,88.0,57.14285714285714,50.0,January 2026
887,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Popyrin, Alexei","Opelka, Reilly",0,10,0,0,35,39,9,1,5,56,-9,9,18,9,13,44,0,1,89.74358974358974,50.0,0.0,January 2026
888,2026-01-12,Australian Open Women Singles,WTA,"Townsend, Taylor","Hibino, Nao",1,11,5,4,42,58,19,6,8,110,19,18,23,14,25,60,0,19,72.41379310344827,66.66666666666666,26.31578947368421,January 2026
889,2026-01-12,Australian Open Women Singles,WTA,"Hibino, Nao","Townsend, Taylor",0,1,1,3,50,89,12,2,7,91,-19,16,25,10,50,66,1,3,56.17977528089887,57.14285714285714,33.33333333333333,January 2026
890,2026-01-12,Australian Open Women Singles,WTA,"Von Deichmann, Kathinka","Alame, Renee",1,1,7,6,40,68,16,10,9,96,13,11,18,9,40,51,0,12,58.8235294117647,45.83333333333333,58.333333333333336,January 2026
891,2026-01-12,Australian Open Women Singles,WTA,"Alame, Renee","Von Deichmann, Kathinka",0,0,5,3,34,65,12,7,8,83,-13,9,20,7,45,43,0,11,52.30769230769231,39.130434782608695,45.45454545454545,January 2026
892,2026-01-12,Australian Open Men Singles,ATP,"Lajal, Mark","Passaro, Francesco",0,6,1,5,37,47,10,3,6,59,-13,11,22,9,26,48,0,2,78.72340425531915,40.74074074074074,50.0,January 2026
893,2026-01-12,Australian Open Men Singles,ATP,"Passaro, Francesco","Lajal, Mark",1,9,2,0,39,47,13,3,6,72,13,8,14,10,14,47,1,5,82.97872340425532,57.14285714285714,40.0,January 2026
894,2026-01-12,Australian Open Women Singles,WTA,"Sasnovich, Aliaksandra","Efremova, Ksenia",1,1,6,2,25,37,12,8,8,64,23,11,21,6,24,36,0,8,67.56756756756756,47.82608695652174,75.0,January 2026
895,2026-01-12,Australian Open Women Singles,WTA,"Efremova, Ksenia","Sasnovich, Aliaksandra",0,0,2,3,8,25,4,1,3,41,-23,9,17,2,28,17,0,8,32.0,45.0,25.0,January 2026
896,2026-01-12,Australian Open Men Singles,ATP,"Basilashvili, Nikoloz","Bueno, Gonzalo",0,3,1,1,18,36,7,2,5,53,-13,12,20,6,22,30,0,3,50.0,57.14285714285714,33.33333333333333,January 2026
897,2026-01-12,Australian Open Men Singles,ATP,"Bueno, Gonzalo","Basilashvili, Nikoloz",1,2,3,3,27,49,13,5,12,66,13,17,23,9,23,44,1,3,55.10204081632653,65.38461538461539,100.0,January 2026
898,2026-01-12,Australian Open Women Singles,WTA,"Mrdeza, Tereza","Kostovic, Teodora",0,0,0,3,17,35,3,1,5,28,-28,3,6,3,24,20,0,0,48.57142857142857,33.33333333333333,,January 2026
899,2026-01-12,Australian Open Women Singles,WTA,"Kostovic, Teodora","Mrdeza, Tereza",1,5,4,1,20,23,12,7,8,56,28,12,16,8,8,32,0,6,86.95652173913044,70.58823529411765,66.66666666666666,January 2026
900,2026-01-12,Australian Open Men Singles,ATP,"Cassone, Murphy","Hsu, Yu Hsiou",1,8,3,2,43,61,15,3,5,89,4,16,30,12,34,59,0,6,70.49180327868852,50.0,50.0,January 2026
901,2026-01-12,Australian Open Men Singles,ATP,"Hsu, Yu Hsiou","Cassone, Murphy",0,6,2,1,43,59,13,5,5,85,-4,8,21,11,30,51,0,6,72.88135593220339,36.36363636363637,33.33333333333333,January 2026
902,2026-01-12,Australian Open Men Singles,ATP,"Glinka, Daniil","Tabur, Clement",1,12,7,2,40,65,17,4,6,101,7,19,36,10,44,59,0,14,61.53846153846154,50.0,50.0,January 2026
903,2026-01-12,Australian Open Men Singles,ATP,"Tabur, Clement","Glinka, Daniil",0,2,5,4,37,55,14,4,7,94,-7,13,33,9,42,50,0,13,67.27272727272727,35.13513513513514,38.46153846153847,January 2026
904,2026-01-12,Australian Open Men Singles,ATP,"Herbert, Pierre-Hugues","Den Ouden, Guy",1,7,3,2,41,50,15,5,13,75,12,11,20,12,20,52,0,3,82.0,50.0,100.0,January 2026
905,2026-01-12,Australian Open Men Singles,ATP,"Den Ouden, Guy","Herbert, Pierre-Hugues",0,1,1,2,29,38,11,3,12,63,-12,14,26,10,23,43,0,4,76.3157894736842,50.0,25.0,January 2026
906,2026-01-12,"WTA Hobart, Australia Women Singles",WTA,"McNally, Caty","Sierra, Solana",0,1,4,2,27,49,11,3,7,70,-7,7,14,7,31,34,0,12,55.10204081632653,43.75,33.33333333333333,January 2026
907,2026-01-12,"WTA Hobart, Australia Women Singles",WTA,"Sierra, Solana","McNally, Caty",1,1,5,7,33,52,13,4,6,77,7,13,23,8,36,46,0,7,63.46153846153846,43.333333333333336,71.42857142857143,January 2026
908,2026-01-12,Australian Open Men Singles,ATP,"Van Assche, Luca","Echargui, Moez",1,1,3,2,22,28,12,4,8,63,13,17,23,9,14,39,0,8,78.57142857142857,68.0,37.5,January 2026
909,2026-01-12,Australian Open Men Singles,ATP,"Echargui, Moez","Van Assche, Luca",0,3,1,1,24,35,8,2,4,50,-13,12,24,7,24,36,0,2,68.57142857142857,48.0,50.0,January 2026
910,2026-01-12,Australian Open Men Singles,ATP,"Sakamoto, Rei","Evans, Daniel",1,6,5,0,22,28,12,5,7,57,24,7,10,7,9,29,0,7,78.57142857142857,70.0,71.42857142857143,January 2026
911,2026-01-12,Australian Open Men Singles,ATP,"Evans, Daniel","Sakamoto, Rei",0,1,0,4,13,25,3,1,4,33,-24,11,23,3,28,24,0,0,52.0,40.74074074074074,,January 2026
912,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Norrie, Cameron","Gaston, Hugo",1,3,3,2,29,33,12,3,7,68,13,8,13,9,11,37,0,8,87.87878787878788,53.333333333333336,37.5,January 2026
913,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Gaston, Hugo","Norrie, Cameron",0,4,0,6,31,46,7,1,5,55,-13,13,23,7,31,44,0,0,67.3913043478261,44.827586206896555,,January 2026
914,2026-01-12,Australian Open Men Singles,ATP,"Lajovic, Dusan","Diaz Acosta, Facundo",1,6,3,3,60,80,19,4,6,135,16,16,29,14,35,76,2,12,75.0,50.0,25.0,January 2026
915,2026-01-12,Australian Open Men Singles,ATP,"Diaz Acosta, Facundo","Lajovic, Dusan",0,3,4,5,65,100,19,3,5,119,-16,19,38,15,59,84,0,7,65.0,44.18604651162791,57.14285714285714,January 2026
916,2026-01-12,Australian Open Women Singles,WTA,"Gasanova, Anastasia","Quevedo, Kaitlin",1,0,4,4,39,62,13,3,7,82,14,11,16,8,32,50,1,6,62.903225806451616,55.00000000000001,66.66666666666666,January 2026
917,2026-01-12,Australian Open Women Singles,WTA,"Quevedo, Kaitlin","Gasanova, Anastasia",0,4,3,3,25,38,9,4,5,68,-14,11,27,6,32,36,0,10,65.78947368421052,36.666666666666664,30.0,January 2026
918,2026-01-12,"WTA Adelaide 1, Australia Women Singles",WTA,"Cristian, Jaqueline","Alexandrova, Ekaterina",1,1,5,3,24,36,12,3,6,77,11,15,29,7,29,39,0,9,66.66666666666667,46.875,55.55555555555556,January 2026
919,2026-01-12,"WTA Adelaide 1, Australia Women Singles",WTA,"Alexandrova, Ekaterina","Cristian, Jaqueline",0,2,3,7,21,42,8,2,5,66,-11,16,26,5,38,37,0,5,50.0,48.484848484848484,60.0,January 2026
920,2026-01-12,Australian Open Women Singles,WTA,"Rosatello, Camilla","Mikulskyte, Justina",0,1,1,3,14,30,5,1,4,41,-21,8,17,4,26,22,0,2,46.666666666666664,40.0,50.0,January 2026
921,2026-01-12,Australian Open Women Singles,WTA,"Mikulskyte, Justina","Rosatello, Camilla",1,1,4,3,30,44,12,4,6,62,21,6,9,8,19,36,0,8,68.18181818181819,50.0,50.0,January 2026
922,2026-01-12,Australian Open Women Singles,WTA,"Rame, Alice","Ortenzi, Jazmin",0,1,4,5,37,57,14,3,5,96,-12,10,25,10,40,47,0,11,64.91228070175438,33.33333333333333,36.36363636363637,January 2026
923,2026-01-12,Australian Open Women Singles,WTA,"Ortenzi, Jazmin","Rame, Alice",1,0,5,2,53,84,17,3,7,108,12,15,31,12,49,68,0,8,63.095238095238095,45.45454545454545,62.5,January 2026
924,2026-01-12,Australian Open Women Singles,WTA,"Zidansek, Tamara","Ponchet, Jessika",1,1,3,5,35,51,13,7,6,63,2,9,18,9,30,44,1,4,68.62745098039215,39.130434782608695,75.0,January 2026
925,2026-01-12,Australian Open Women Singles,WTA,"Ponchet, Jessika","Zidansek, Tamara",0,2,2,1,24,35,9,3,8,61,-2,10,18,7,20,34,0,5,68.57142857142857,52.63157894736842,40.0,January 2026
926,2026-01-12,Australian Open Men Singles,ATP,"Tomic, Bernard","Dellien, Hugo",1,6,3,0,32,40,12,3,5,66,18,7,14,9,15,39,0,8,80.0,50.0,37.5,January 2026
927,2026-01-12,Australian Open Men Singles,ATP,"Dellien, Hugo","Tomic, Bernard",0,1,0,1,25,46,6,1,4,48,-18,8,13,6,27,33,0,3,54.34782608695652,57.14285714285714,0.0,January 2026
928,2026-01-12,Australian Open Men Singles,ATP,"Piros, Zsombor","Klein, Lukas",0,2,1,2,33,54,8,3,5,74,-8,10,20,7,33,43,0,9,61.111111111111114,45.45454545454545,11.11111111111111,January 2026
929,2026-01-12,Australian Open Men Singles,ATP,"Klein, Lukas","Piros, Zsombor",1,4,3,2,39,52,12,3,7,82,8,10,26,9,31,49,0,15,75.0,35.714285714285715,20.0,January 2026
930,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Nava, Emilio","Baez, Sebastian",0,10,1,1,44,61,14,4,6,102,-3,19,34,13,33,63,0,6,72.1311475409836,54.285714285714285,16.666666666666664,January 2026
931,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Baez, Sebastian","Nava, Emilio",1,3,3,1,57,91,17,4,8,105,3,15,19,13,39,72,0,9,62.637362637362635,75.0,33.33333333333333,January 2026
932,2026-01-12,Australian Open Women Singles,WTA,"Kraus, Sinja","Gjorcheska, Lina",0,0,1,3,11,22,5,3,6,36,-22,10,19,4,23,21,0,4,50.0,45.45454545454545,25.0,January 2026
933,2026-01-12,Australian Open Women Singles,WTA,"Gjorcheska, Lina","Kraus, Sinja",1,6,5,2,23,32,13,10,7,58,22,12,16,8,15,35,0,6,71.875,66.66666666666666,83.33333333333334,January 2026
934,2026-01-12,Australian Open Women Singles,WTA,"Friedsam, Anna-Lena","Fruhvirtova, Linda",0,2,4,7,39,63,11,5,7,73,-13,6,22,7,46,45,0,7,61.904761904761905,20.689655172413794,57.14285714285714,January 2026
935,2026-01-12,Australian Open Women Singles,WTA,"Fruhvirtova, Linda","Friedsam, Anna-Lena",1,2,6,8,31,44,14,5,7,86,13,9,16,8,28,40,0,12,70.45454545454545,37.5,50.0,January 2026
936,2026-01-12,Australian Open Women Singles,WTA,"Parrizas Diaz, Nuria","Stakusic, Marina",0,1,1,2,16,33,5,1,4,46,-22,11,23,4,31,27,0,2,48.484848484848484,44.0,50.0,January 2026
937,2026-01-12,Australian Open Women Singles,WTA,"Stakusic, Marina","Parrizas Diaz, Nuria",1,3,4,2,25,37,12,3,9,68,22,12,17,8,19,37,0,7,67.56756756756756,63.1578947368421,57.14285714285714,January 2026
938,2026-01-12,Australian Open Men Singles,ATP,"Crawford, Oliver","Merida, Daniel",0,3,4,2,29,51,12,5,6,74,-5,15,24,8,33,44,0,8,56.86274509803921,57.692307692307686,50.0,January 2026
939,2026-01-12,Australian Open Men Singles,ATP,"Merida, Daniel","Crawford, Oliver",1,7,5,3,40,59,14,4,8,79,5,6,17,9,30,46,0,9,67.79661016949153,30.0,55.55555555555556,January 2026
940,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Altmaier, Daniel","Munar, Jaume",0,3,1,2,14,30,3,3,4,29,-26,8,20,2,30,22,0,1,46.666666666666664,36.36363636363637,100.0,January 2026
941,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Munar, Jaume","Altmaier, Daniel",1,3,6,2,17,20,12,11,8,55,26,8,10,5,7,25,0,8,85.0,66.66666666666666,75.0,January 2026
942,2026-01-12,Australian Open Women Singles,WTA,"Ferro, Fiona","Ku, Yeon Woo",1,0,5,0,26,41,12,5,7,65,20,13,23,7,25,39,0,6,63.41463414634146,56.52173913043478,83.33333333333334,January 2026
943,2026-01-12,Australian Open Women Singles,WTA,"Ku, Yeon Woo","Ferro, Fiona",0,0,2,3,14,32,5,1,6,45,-20,6,12,3,26,20,0,5,43.75,40.0,40.0,January 2026
944,2026-01-12,"WTA Hobart, Australia Women Singles",WTA,"Danilovic, Olga","Kessler, McCartney",1,5,5,1,36,59,16,4,7,86,-1,19,33,11,38,55,0,7,61.016949152542374,55.88235294117647,71.42857142857143,January 2026
945,2026-01-12,"WTA Hobart, Australia Women Singles",WTA,"Kessler, McCartney","Danilovic, Olga",0,4,4,6,34,53,14,3,7,87,1,15,21,10,31,49,0,9,64.15094339622641,55.55555555555556,44.44444444444444,January 2026
946,2026-01-12,"WTA Adelaide 1, Australia Women Singles",WTA,"Kasatkina, Daria","Sakkari, Maria",1,3,7,6,29,50,13,4,8,84,12,7,15,5,35,36,1,17,58.0,33.33333333333333,41.17647058823529,January 2026
947,2026-01-12,"WTA Adelaide 1, Australia Women Singles",WTA,"Sakkari, Maria","Kasatkina, Daria",0,1,6,2,34,62,10,4,7,72,-12,7,21,4,44,41,0,9,54.83870967741935,30.434782608695656,66.66666666666666,January 2026
948,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Kecmanovic, Miomir","Vacherot, Valentin",0,4,2,3,32,47,10,3,6,75,-2,11,17,8,24,43,0,8,68.08510638297872,55.00000000000001,25.0,January 2026
949,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Vacherot, Valentin","Kecmanovic, Miomir",1,12,3,3,44,65,13,5,5,77,2,9,17,9,32,53,1,4,67.6923076923077,45.0,75.0,January 2026
950,2026-01-12,"WTA Hobart, Australia Women Singles",WTA,"Arango, Emiliana","Ruzic, Antonia",0,0,3,4,18,37,6,4,7,64,-16,8,18,3,33,26,0,16,48.648648648648646,36.36363636363637,18.75,January 2026
951,2026-01-12,"WTA Hobart, Australia Women Singles",WTA,"Ruzic, Antonia","Arango, Emiliana",1,1,6,2,29,51,13,7,6,80,16,12,22,7,38,47,0,8,56.86274509803921,50.0,75.0,January 2026
952,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Humbert, Ugo","Atmane, Terence",1,5,1,2,34,41,13,3,6,74,14,18,24,11,15,52,1,6,82.92682926829268,69.23076923076923,16.666666666666664,January 2026
953,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Atmane, Terence","Humbert, Ugo",0,7,0,3,26,37,9,1,5,60,-14,19,27,9,22,45,0,3,70.27027027027027,63.33333333333333,0.0,January 2026
954,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Kokkinakis, Thanasi","Korda, Sebastian",1,15,3,1,43,61,16,4,6,97,4,24,38,11,33,67,1,5,70.49180327868852,61.53846153846154,60.0,January 2026
955,2026-01-12,"ATP Adelaide, Australia Men Singles",ATP,"Korda, Sebastian","Kokkinakis, Thanasi",0,8,3,3,33,47,15,3,4,93,-4,27,41,12,30,60,0,9,70.2127659574468,61.36363636363637,33.33333333333333,January 2026
956,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Tabilo, Alejandro","Ugo Carabelli, Camilo",1,9,3,0,29,31,12,3,11,57,25,7,10,7,5,36,0,3,93.54838709677419,70.0,100.0,January 2026
957,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Ugo Carabelli, Camilo","Tabilo, Alejandro",0,4,0,3,22,31,6,1,4,32,-25,5,14,5,21,27,0,0,70.96774193548387,29.411764705882355,,January 2026
958,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Navone, Mariano","Michelsen, Alex",0,4,4,3,39,66,13,5,8,95,-3,22,39,9,47,61,0,6,59.09090909090909,52.38095238095239,66.66666666666666,January 2026
959,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Michelsen, Alex","Navone, Mariano",1,2,5,0,37,55,15,4,5,98,3,14,30,9,34,51,0,15,67.27272727272727,46.666666666666664,33.33333333333333,January 2026
960,2026-01-12,Australian Open Women Singles,WTA,"Pieri, Jessica","Tan, Harmony",0,0,8,3,55,102,16,6,5,123,2,14,30,8,66,69,0,17,53.92156862745098,42.42424242424242,47.05882352941176,January 2026
961,2026-01-12,Australian Open Women Singles,WTA,"Tan, Harmony","Pieri, Jessica",1,0,7,2,34,65,15,3,6,121,-2,21,42,7,54,55,1,22,52.30769230769231,47.72727272727273,31.818181818181817,January 2026
962,2026-01-12,Australian Open Women Singles,WTA,"Minnen, Greet","Jorge, Francisca",1,4,5,2,29,38,12,3,6,62,19,4,10,7,17,33,0,6,76.3157894736842,33.33333333333333,83.33333333333334,January 2026
963,2026-01-12,Australian Open Women Singles,WTA,"Jorge, Francisca","Minnen, Greet",0,2,2,2,22,40,5,1,5,43,-19,4,13,3,29,26,0,4,55.0,26.666666666666668,50.0,January 2026
964,2026-01-12,Australian Open Women Singles,WTA,"Subasic, Alana","Radivojevic, Lola",0,1,4,6,29,50,11,4,6,80,-12,20,38,7,45,49,0,8,58.0,45.45454545454545,50.0,January 2026
965,2026-01-12,Australian Open Women Singles,WTA,"Radivojevic, Lola","Subasic, Alana",1,5,6,4,28,39,15,4,7,92,12,19,35,9,31,47,0,20,71.7948717948718,48.717948717948715,30.0,January 2026
966,2026-01-12,Australian Open Women Singles,WTA,"Hunter, Storm","Gorgodze, Ekaterine",1,2,7,3,18,37,13,4,6,67,12,13,18,6,27,31,0,11,48.648648648648646,61.904761904761905,63.63636363636363,January 2026
967,2026-01-12,Australian Open Women Singles,WTA,"Gorgodze, Ekaterine","Hunter, Storm",0,1,4,3,23,45,8,2,5,55,-12,5,16,4,36,28,0,6,51.111111111111114,26.31578947368421,66.66666666666666,January 2026
968,2026-01-12,Australian Open Women Singles,WTA,"Kalinina, Anhelina","Garland, Joanna",1,1,4,2,30,41,13,5,10,74,15,10,17,9,20,40,0,14,73.17073170731707,52.63157894736842,28.57142857142857,January 2026
969,2026-01-12,Australian Open Women Singles,WTA,"Garland, Joanna","Kalinina, Anhelina",0,6,1,6,20,31,7,3,6,59,-15,19,36,6,34,39,0,7,64.51612903225806,45.23809523809524,14.285714285714285,January 2026
970,2026-01-12,Australian Open Women Singles,WTA,"MA, Yexin","Lepchenko, Varvara",1,2,6,4,18,27,12,5,6,57,18,11,16,6,18,29,0,10,66.66666666666667,55.00000000000001,60.0,January 2026
971,2026-01-12,Australian Open Women Singles,WTA,"Lepchenko, Varvara","MA, Yexin",0,1,2,1,19,32,4,3,5,39,-18,2,16,2,28,21,0,3,59.375,11.76470588235294,66.66666666666666,January 2026
972,2026-01-12,Australian Open Women Singles,WTA,"Wei, Sijia","Kalieva, Elvina",0,2,4,2,25,51,10,5,9,70,-9,14,25,6,39,39,0,5,49.01960784313726,51.85185185185185,80.0,January 2026
973,2026-01-12,Australian Open Women Singles,WTA,"Kalieva, Elvina","Wei, Sijia",1,3,6,0,32,51,13,5,8,79,9,8,20,7,31,40,0,11,62.745098039215684,40.0,54.54545454545454,January 2026
974,2026-01-12,Australian Open Men Singles,ATP,"Giustino, Lorenzo","Maestrelli, Francesco",0,2,1,1,35,57,7,3,5,46,-21,1,3,6,24,36,0,1,61.40350877192982,25.0,100.0,January 2026
975,2026-01-12,Australian Open Men Singles,ATP,"Maestrelli, Francesco","Giustino, Lorenzo",1,10,3,0,40,50,13,5,7,67,21,3,3,9,10,43,1,9,80.0,100.0,33.33333333333333,January 2026
976,2026-01-12,Australian Open Men Singles,ATP,"Guillen Meza, Alvaro","Seyboth Wild, Thiago",0,1,0,0,29,37,8,1,6,56,-7,8,16,8,16,37,0,4,78.37837837837837,50.0,0.0,January 2026
977,2026-01-12,Australian Open Men Singles,ATP,"Seyboth Wild, Thiago","Guillen Meza, Alvaro",1,4,2,2,35,47,13,5,7,63,7,12,18,11,19,47,0,6,74.46808510638297,60.0,33.33333333333333,January 2026
978,2026-01-12,Australian Open Men Singles,ATP,"Ellis, Blake","Travaglia, Stefano",0,9,1,1,42,68,10,3,5,78,-13,8,18,9,36,50,0,5,61.76470588235294,42.10526315789473,20.0,January 2026
979,2026-01-12,Australian Open Men Singles,ATP,"Travaglia, Stefano","Ellis, Blake",1,9,4,6,47,69,16,5,5,91,13,8,12,12,28,55,0,8,68.1159420289855,44.44444444444444,50.0,January 2026
980,2026-01-12,Australian Open Men Singles,ATP,"Tseng, Chun Hsin","Landaluce, Martin",0,0,1,2,23,37,8,2,5,49,-18,7,15,7,23,30,0,3,62.16216216216216,41.17647058823529,33.33333333333333,January 2026
981,2026-01-12,Australian Open Men Singles,ATP,"Landaluce, Martin","Tseng, Chun Hsin",1,7,3,3,35,47,13,3,13,67,18,9,14,10,19,44,0,3,74.46808510638297,52.94117647058824,100.0,January 2026
982,2026-01-12,Australian Open Men Singles,ATP,"Watanuki, Yosuke","Budkov Kjaer, Nicolai",0,13,3,7,47,67,16,4,6,113,-6,17,33,12,42,64,1,13,70.14925373134328,42.5,23.076923076923077,January 2026
983,2026-01-12,Australian Open Men Singles,ATP,"Budkov Kjaer, Nicolai","Watanuki, Yosuke",1,9,5,2,65,102,19,3,11,119,6,12,23,14,49,77,0,7,63.72549019607843,48.0,71.42857142857143,January 2026
984,2026-01-12,Australian Open Men Singles,ATP,"Marinkov, Pavle","McCabe, James",0,2,0,3,21,33,8,1,5,58,-13,20,28,8,23,41,0,1,63.63636363636363,64.51612903225806,0.0,January 2026
985,2026-01-12,Australian Open Men Singles,ATP,"McCabe, James","Marinkov, Pavle",1,10,2,2,40,50,13,3,8,71,13,8,13,10,17,48,1,4,80.0,53.333333333333336,50.0,January 2026
986,2026-01-12,Australian Open Women Singles,WTA,"Kokkinis, Tahlia","Koevermans, Anouk",0,3,0,2,29,41,6,1,5,58,-11,9,22,6,27,38,0,4,70.73170731707317,37.5,0.0,January 2026
987,2026-01-12,Australian Open Women Singles,WTA,"Koevermans, Anouk","Kokkinis, Tahlia",1,6,3,6,29,38,12,7,7,69,11,13,19,9,20,42,0,8,76.3157894736842,52.0,37.5,January 2026
988,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Bautista Agut, Roberto","Mpetshi Perricard, Giovanni",0,2,1,2,35,54,9,3,7,70,-6,10,15,8,26,45,0,7,64.81481481481481,58.82352941176471,14.285714285714285,January 2026
989,2026-01-12,"ATP Auckland, New Zealand Men Singles",ATP,"Mpetshi Perricard, Giovanni","Bautista Agut, Roberto",1,22,2,4,41,54,13,5,6,76,6,9,17,10,25,50,1,8,75.92592592592592,42.857142857142854,25.0,January 2026
990,2026-01-13,"WTA Hobart, Australia Women Singles",WTA,"Bondar, Anna","Seidel, Ella",1,6,5,0,19,24,12,11,6,54,27,9,15,7,10,23,0,9,79.16666666666667,60.0,55.55555555555556,January 2026
991,2026-01-13,"WTA Hobart, Australia Women Singles",WTA,"Seidel, Ella","Bondar, Anna",0,0,0,4,11,23,1,1,3,27,-27,5,15,1,23,12,0,0,47.82608695652174,26.31578947368421,,January 2026
992,2026-01-13,"WTA Hobart, Australia Women Singles",WTA,"Sramkova, Rebecca","Gracheva, Varvara",1,6,7,5,29,47,16,5,6,92,10,13,23,9,36,47,0,15,61.702127659574465,46.42857142857143,46.666666666666664,January 2026
993,2026-01-13,"WTA Hobart, Australia Women Singles",WTA,"Gracheva, Varvara","Sramkova, Rebecca",0,3,5,9,30,49,12,3,10,82,-10,14,30,7,45,46,0,11,61.224489795918366,35.8974358974359,45.45454545454545,January 2026
994,2026-01-13,Australian Open Men Singles,ATP,"Harris, Billy","Rodesch, Chris",0,6,1,0,23,39,7,2,4,65,-12,16,30,6,30,39,0,7,58.97435897435897,53.333333333333336,14.285714285714285,January 2026
995,2026-01-13,Australian Open Men Singles,ATP,"Rodesch, Chris","Harris, Billy",1,9,3,5,37,50,12,3,7,77,12,10,18,9,26,47,0,13,74.0,43.47826086956522,23.076923076923077,January 2026
