,player_name,total_wins,aces,breakpoints_won,total_breakpoints,double_faults,first_serve_points_won,first_serve_successful,second_serve_points_won,second_serve_successful,points_spread,FS Win %,SS Win %,BP Conv %,Ace Rank,DF Rank,Total Win Rank,Point Spread Rank,FS Win Rank,SS Win Rank,BP Rank,Mean Ranks,Mean Ranks Ranked,Month,last_refreshed
2047,"Shelton, Ben",5,70,18,47,25,414,565,166,259,16,0.7327433628318584,0.640926640926641,0.3829787234042553,120.5,2374.0,205.0,544.5,757.0,250.0,1164.5,773.6428571428571,269.0,January 2025,2026-01-28
2048,"Shelton, Ben",5,89,17,50,16,319,426,109,164,62,0.7488262910798122,0.6646341463414634,0.34,52.5,2051.5,205.0,119.5,525.0,149.0,1452.5,650.7142857142857,103.0,January 2026,2026-01-28
2049,"Shelton, Ben",8,113,25,60,33,389,483,168,254,108,0.8053830227743272,0.6614173228346457,0.4166666666666667,25.0,2482.0,32.0,38.5,90.0,155.0,915.5,534.0,27.0,July 2025,2026-01-28
2050,"Shelton, Ben",2,82,7,24,24,250,330,98,156,-22,0.7575757575757576,0.6282051282051282,0.2916666666666667,71.5,2348.0,870.0,2065.0,415.5,328.0,1807.0,1129.2857142857142,981.0,June 2025,2026-01-28
2051,"Shelton, Ben",3,39,13,32,12,176,237,69,119,37,0.7426160337552743,0.5798319327731093,0.40625,429.0,1787.0,564.5,270.5,611.0,886.0,997.0,792.1428571428571,294.5,March 2025,2026-01-28
2052,"Shelton, Ben",2,26,11,21,14,128,182,47,82,9,0.7032967032967034,0.573170731707317,0.5238095238095238,756.5,1936.0,870.0,713.0,1216.5,982.0,303.5,968.2142857142857,634.5,May 2025,2026-01-28
2053,"Shelton, Ben",0,20,2,4,7,128,168,32,66,-35,0.7619047619047619,0.48484848484848486,0.5,983.5,1264.5,2088.0,2376.0,375.0,2040.0,428.0,1365.0,1484.0,November 2025,2026-01-28
2054,"Shelton, Ben",3,50,6,20,8,209,283,60,99,-24,0.7385159010600707,0.6060606060606061,0.3,278.5,1400.0,564.5,2145.5,665.0,545.0,1772.5,1053.0,807.0,October 2025,2026-01-28
2055,"Shepp, Anton",0,11,1,1,1,27,43,12,26,-15,0.627906976744186,0.46153846153846156,1.0,1440.0,169.0,2088.0,1708.0,2076.5,2184.0,25.0,1384.357142857143,1524.0,January 2026,2026-01-28
2056,Shevchenko A / Kulambayeva Z,0,2,1,4,1,17,45,8,12,-17,0.37777777777777777,0.6666666666666666,0.25,2296.5,169.0,2088.0,1823.0,2545.0,135.0,1997.5,1579.142857142857,1949.0,January 2025,2026-01-28
2057,"Shevchenko, Alexander",2,24,14,41,14,173,301,74,138,-62,0.574750830564784,0.5362318840579711,0.34146341463414637,822.0,1936.0,870.0,2532.0,2362.0,1513.5,1446.0,1640.2142857142858,2075.0,April 2025,2026-01-28
2058,"Shevchenko, Alexander",1,24,3,13,19,90,120,56,102,-32,0.75,0.5490196078431373,0.23076923076923078,822.0,2192.5,1342.5,2335.0,507.0,1343.5,2086.5,1518.4285714285713,1810.0,August 2025,2026-01-28
2059,"Shevchenko, Alexander",1,28,12,32,14,155,224,52,118,-35,0.6919642857142857,0.4406779661016949,0.375,696.5,1936.0,1342.5,2376.0,1380.0,2282.0,1219.5,1604.642857142857,2007.0,February 2025,2026-01-28
2060,"Shevchenko, Alexander",1,12,7,17,4,89,145,38,73,-37,0.6137931034482759,0.5205479452054794,0.4117647058823529,1381.0,758.5,1342.5,2403.5,2170.5,1706.5,958.0,1531.5,1839.0,January 2025,2026-01-28
2061,"Shevchenko, Alexander",5,46,22,53,19,268,383,116,211,2,0.6997389033942559,0.5497630331753555,0.41509433962264153,325.5,2192.5,205.0,890.5,1272.0,1337.0,929.5,1021.7142857142857,750.0,January 2026,2026-01-28
2062,"Shevchenko, Alexander",3,34,14,37,22,191,269,75,145,-19,0.7100371747211895,0.5172413793103449,0.3783783783783784,525.0,2302.0,564.5,1920.5,1098.0,1752.5,1188.5,1335.857142857143,1410.0,July 2025,2026-01-28
2063,"Shevchenko, Alexander",0,9,1,2,2,30,40,16,23,-6,0.75,0.6956521739130435,0.5,1576.0,345.5,2088.0,1222.0,507.0,70.0,428.0,890.9285714285714,464.0,June 2025,2026-01-28
2064,"Shevchenko, Alexander",1,8,6,19,10,75,122,27,53,-27,0.6147540983606558,0.5094339622641509,0.3157894736842105,1648.0,1615.0,1342.5,2233.5,2165.0,1827.5,1685.0,1788.0714285714287,2291.0,March 2025,2026-01-28
2065,"Shevchenko, Alexander",5,34,31,69,15,316,458,138,273,14,0.6899563318777293,0.5054945054945055,0.4492753623188406,525.0,1997.5,205.0,593.5,1409.0,1861.0,704.0,1042.142857142857,792.0,May 2025,2026-01-28
2066,"Shevchenko, Alexander",0,3,1,5,4,12,25,7,13,-18,0.48,0.5384615384615384,0.2,2166.0,758.5,2088.0,1870.0,2518.5,1485.0,2167.0,1864.7142857142858,2396.0,November 2025,2026-01-28
2067,"Shevchenko, Alexander",1,37,4,17,12,164,219,33,82,-36,0.7488584474885844,0.4024390243902439,0.23529411764705882,460.5,1787.0,1342.5,2388.0,524.0,2379.0,2066.0,1563.857142857143,1909.5,October 2025,2026-01-28
2068,"Shevchenko, Alexander",3,27,5,14,6,147,201,70,100,-1,0.7313432835820896,0.7,0.35714285714285715,725.5,1108.0,564.5,1001.5,776.0,62.5,1352.5,798.6428571428571,306.0,September 2025,2026-01-28
2069,"Shick, Braden",0,0,2,5,2,19,33,5,20,-23,0.5757575757575758,0.25,0.4,2511.0,345.5,2088.0,2107.0,2357.5,2527.0,1054.0,1855.7142857142858,2382.0,July 2025,2026-01-28
2070,"Shimabukuro, Sho",0,4,2,7,4,58,97,0,1,-8,0.5979381443298969,0.0,0.2857142857142857,2044.0,758.5,2088.0,1319.5,2261.0,2543.0,1837.0,1835.857142857143,2352.0,August 2025,2026-01-28
2071,"Shimabukuro, Sho",1,17,7,14,11,65,80,35,55,21,0.8125,0.6363636363636364,0.5,1103.0,1700.5,1342.5,456.0,62.0,273.5,428.0,766.5,256.0,January 2025,2026-01-28
2072,"Shimabukuro, Sho",0,11,1,2,3,37,49,22,38,-6,0.7551020408163265,0.5789473684210527,0.5,1440.0,555.0,2088.0,1222.0,452.5,902.5,428.0,1012.5714285714286,732.0,January 2026,2026-01-28
2073,"Shimabukuro, Sho",1,13,8,19,8,80,109,47,80,3,0.7339449541284404,0.5875,0.42105263157894735,1326.5,1400.0,1342.5,864.0,731.5,775.5,879.0,1045.5714285714287,799.0,June 2025,2026-01-28
2074,"Shimabukuro, Sho",0,3,2,6,5,24,38,13,30,-12,0.631578947368421,0.43333333333333335,0.3333333333333333,2166.0,942.5,2088.0,1533.5,2055.0,2309.0,1548.5,1806.0714285714287,2318.0,November 2025,2026-01-28
2075,"Shimabukuro, Sho",3,11,8,30,5,103,146,53,81,21,0.7054794520547946,0.654320987654321,0.26666666666666666,1440.0,942.5,564.5,456.0,1181.0,179.0,1924.0,955.2857142857143,606.0,September 2025,2026-01-28
2076,"Shimizu, Yuta",2,4,10,18,8,137,213,28,48,2,0.6431924882629108,0.5833333333333334,0.5555555555555556,2044.0,1400.0,870.0,890.5,1973.0,837.0,245.5,1180.0,1082.0,August 2025,2026-01-28
2077,"Shimizu, Yuta",0,10,0,2,1,49,62,14,23,-1,0.7903225806451613,0.6086956521739131,0.0,1508.5,169.0,2088.0,1001.5,160.5,518.0,2389.5,1119.2857142857142,961.0,January 2025,2026-01-28
2078,"Shimizu, Yuta",0,4,2,8,2,46,66,13,27,-5,0.696969696969697,0.48148148148148145,0.25,2044.0,345.5,2088.0,1170.5,1314.5,2063.5,1997.5,1574.7857142857142,1935.0,June 2025,2026-01-28
2079,"Shimizu, Yuta",0,1,2,5,1,16,35,3,13,-24,0.45714285714285713,0.23076923076923078,0.4,2419.5,169.0,2088.0,2145.5,2530.5,2532.5,1054.0,1848.4285714285713,2374.0,May 2025,2026-01-28
2080,"Shimizu, Yuta",0,3,2,2,3,30,50,13,22,-11,0.6,0.5909090909090909,1.0,2166.0,555.0,2088.0,1476.5,2250.0,736.0,25.0,1328.0714285714287,1396.0,September 2025,2026-01-28
2081,"Siegemund, Laura",0,0,0,2,1,13,27,9,14,-21,0.48148148148148145,0.6428571428571429,0.0,2511.0,169.0,2088.0,2020.0,2517.0,234.0,2389.5,1704.0714285714287,2177.0,January 2025,2026-01-28
2082,"Sierra, Solana",1,8,8,16,14,65,108,31,64,-27,0.6018518518518519,0.484375,0.5,1648.0,1936.0,1342.5,2233.5,2239.5,2043.0,428.0,1695.7857142857142,2162.0,January 2026,2026-01-28
2083,"Simakin, Ilia",0,13,0,7,2,55,73,21,39,-8,0.7534246575342466,0.5384615384615384,0.0,1326.5,345.5,2088.0,1319.5,473.0,1485.0,2389.5,1346.7142857142858,1437.0,October 2025,2026-01-28
2084,"Sinner, Jannik",8,48,36,81,24,255,303,131,210,191,0.8415841584158416,0.6238095238095238,0.4444444444444444,295.5,2348.0,32.0,2.0,21.0,360.0,733.5,541.7142857142857,34.0,August 2025,2026-01-28
2085,"Sinner, Jannik",7,59,30,69,16,304,379,160,237,183,0.8021108179419525,0.6751054852320675,0.43478260869565216,189.5,2051.5,67.0,3.5,100.0,115.0,787.5,473.42857142857144,15.0,January 2025,2026-01-28
2086,"Sinner, Jannik",5,65,24,52,8,218,287,83,139,106,0.759581881533101,0.5971223021582733,0.46153846153846156,146.5,1400.0,205.0,42.5,399.0,644.5,633.0,495.7857142857143,17.0,January 2026,2026-01-28
2087,"Sinner, Jannik",7,63,29,62,13,283,355,130,191,159,0.7971830985915493,0.680628272251309,0.46774193548387094,161.5,1868.0,67.0,7.0,121.0,101.0,604.5,418.57142857142856,6.0,July 2025,2026-01-28
2088,"Sinner, Jannik",4,44,24,60,5,270,352,142,242,91,0.7670454545454546,0.5867768595041323,0.4,350.0,942.5,352.0,60.0,324.0,787.0,1054.0,552.7857142857143,40.0,June 2025,2026-01-28
2089,"Sinner, Jannik",8,23,39,82,6,282,385,111,180,173,0.7324675324675325,0.6166666666666667,0.47560975609756095,856.5,1108.0,32.0,5.0,759.0,434.0,573.0,538.2142857142857,31.0,May 2025,2026-01-28
2090,"Sinner, Jannik",7,55,19,48,8,242,284,67,119,112,0.852112676056338,0.5630252100840336,0.3958333333333333,223.0,1400.0,67.0,33.0,14.0,1149.0,1100.5,569.5,50.5,November 2025,2026-01-28
2091,"Sinner, Jannik",10,63,34,78,9,330,412,124,185,183,0.8009708737864077,0.6702702702702703,0.4358974358974359,161.5,1513.5,6.5,3.5,103.0,119.5,783.5,384.42857142857144,5.0,October 2025,2026-01-28
2092,"Sinner, Jannik",7,51,36,74,10,286,375,146,252,146,0.7626666666666667,0.5793650793650794,0.4864864864864865,265.0,1615.0,67.0,12.0,362.0,894.0,533.5,535.5,29.0,September 2025,2026-01-28
2093,"Skatov, Timofey",0,1,4,15,4,52,81,19,35,-2,0.6419753086419753,0.5428571428571428,0.26666666666666666,2419.5,758.5,2088.0,1044.5,1981.5,1426.5,1924.0,1663.2142857142858,2114.5,April 2025,2026-01-28
2094,"Skatov, Timofey",0,3,0,3,0,27,40,8,17,-19,0.675,0.47058823529411764,0.0,2166.0,47.5,2088.0,1920.5,1616.0,2127.5,2389.5,1765.0,2259.0,January 2025,2026-01-28
2095,"Skatov, Timofey",1,3,6,11,1,35,59,22,37,0,0.5932203389830508,0.5945945945945946,0.5454545454545454,2166.0,169.0,1342.5,963.0,2286.0,687.5,262.0,1125.142857142857,972.0,July 2025,2026-01-28
2096,"Skatov, Timofey",1,8,4,21,3,56,71,24,42,17,0.7887323943661971,0.5714285714285714,0.19047619047619047,1648.0,555.0,1342.5,522.0,170.0,1014.0,2198.0,1064.2142857142858,836.0,June 2025,2026-01-28
2097,"Skatov, Timofey",2,5,8,22,2,60,91,25,39,30,0.6593406593406593,0.6410256410256411,0.36363636363636365,1937.5,345.5,870.0,337.5,1811.5,246.5,1306.0,979.2142857142857,656.5,March 2025,2026-01-28
2098,"Skatov, Timofey",1,2,8,15,1,69,117,25,42,-5,0.5897435897435898,0.5952380952380952,0.5333333333333333,2296.5,169.0,1342.5,1170.5,2302.5,677.5,284.5,1177.5714285714287,1075.0,May 2025,2026-01-28
2099,"Skatov, Timofey",0,4,4,12,1,39,54,14,24,4,0.7222222222222222,0.5833333333333334,0.3333333333333333,2044.0,169.0,2088.0,838.5,912.0,837.0,1548.5,1205.2857142857142,1141.0,October 2025,2026-01-28
2100,"Skatov, Timofey",0,1,3,9,5,26,40,12,21,-2,0.65,0.5714285714285714,0.3333333333333333,2419.5,942.5,2088.0,1044.5,1916.5,1014.0,1548.5,1567.642857142857,1918.0,September 2025,2026-01-28
2101,Skupski N / Nicholls O,2,3,3,6,4,58,63,26,43,15,0.9206349206349206,0.6046511627906976,0.5,2166.0,758.5,870.0,568.0,4.0,557.0,428.0,764.5,253.0,January 2026,2026-01-28
2102,"Slavic, Nikola",0,1,0,4,3,18,29,10,19,-21,0.6206896551724138,0.5263157894736842,0.0,2419.5,555.0,2088.0,2020.0,2120.5,1635.0,2389.5,1889.642857142857,2417.0,October 2025,2026-01-28
2103,Smith J / Hunter S,1,3,3,13,2,46,71,15,25,0,0.647887323943662,0.6,0.23076923076923078,2166.0,345.5,1342.5,963.0,1936.0,607.0,2086.5,1349.5,1443.0,January 2026,2026-01-28
2104,"Smith, Colton",2,10,6,18,8,76,104,40,58,16,0.7307692307692307,0.6896551724137931,0.3333333333333333,1508.5,1400.0,870.0,544.5,788.0,78.5,1548.5,962.5714285714286,621.0,April 2025,2026-01-28
2105,"Smith, Colton",2,26,8,21,15,137,179,36,70,10,0.7653631284916201,0.5142857142857142,0.38095238095238093,756.5,1997.5,870.0,693.0,335.0,1787.0,1173.5,1087.5,885.5,August 2025,2026-01-28
2106,"Smith, Colton",1,10,3,6,4,60,88,28,45,1,0.6818181818181818,0.6222222222222222,0.5,1508.5,758.5,1342.5,925.5,1533.0,377.5,428.0,981.9285714285714,663.0,January 2026,2026-01-28
2107,"Smith, Colton",3,31,17,35,20,168,250,85,157,-16,0.672,0.5414012738853503,0.4857142857142857,611.5,2232.0,564.5,1767.5,1666.5,1446.5,536.5,1260.7142857142858,1255.0,July 2025,2026-01-28
2108,"Smith, Colton",1,9,7,12,2,51,75,15,25,8,0.68,0.6,0.5833333333333334,1576.0,345.5,1342.5,734.5,1553.5,607.0,194.5,907.6428571428571,499.0,June 2025,2026-01-28
2109,"Smith, Colton",5,26,18,45,10,183,263,69,110,71,0.6958174904942965,0.6272727272727273,0.4,756.5,1615.0,205.0,88.0,1330.0,334.5,1054.0,769.0,263.0,March 2025,2026-01-28
2110,"Smith, Colton",0,6,3,5,5,39,63,15,31,-11,0.6190476190476191,0.4838709677419355,0.6,1835.0,942.5,2088.0,1476.5,2133.0,2048.5,168.5,1527.4285714285713,1833.0,May 2025,2026-01-28
2111,"Smith, Colton",0,5,2,6,0,39,58,12,18,-7,0.6724137931034483,0.6666666666666666,0.3333333333333333,1937.5,47.5,2088.0,1273.5,1660.5,135.0,1548.5,1241.5,1216.0,September 2025,2026-01-28
2112,"Sonego, Lorenzo",1,12,8,24,15,137,199,49,102,-31,0.6884422110552764,0.4803921568627451,0.3333333333333333,1381.0,1997.5,1342.5,2319.5,1440.0,2067.0,1548.5,1728.0,2216.0,April 2025,2026-01-28
2113,"Sonego, Lorenzo",2,50,15,37,29,288,395,120,197,-4,0.7291139240506329,0.6091370558375635,0.40540540540540543,278.5,2443.5,870.0,1127.0,813.0,512.0,1003.5,1006.7857142857143,719.0,August 2025,2026-01-28
2114,"Sonego, Lorenzo",2,19,5,16,4,138,199,54,105,-35,0.6934673366834171,0.5142857142857142,0.3125,1021.5,758.5,870.0,2376.0,1352.0,1787.0,1704.5,1409.9285714285713,1580.0,February 2025,2026-01-28
2115,"Sonego, Lorenzo",5,79,21,57,17,484,637,154,276,45,0.7598116169544741,0.5579710144927537,0.3684210526315789,80.0,2105.5,205.0,211.5,396.0,1224.0,1273.0,785.0,282.0,January 2025,2026-01-28
2116,"Sonego, Lorenzo",2,27,12,29,10,135,191,46,83,13,0.7068062827225131,0.5542168674698795,0.41379310344827586,725.5,1615.0,870.0,620.0,1166.0,1274.5,938.0,1029.857142857143,768.5,January 2026,2026-01-28
2117,"Sonego, Lorenzo",4,61,20,47,12,323,445,110,173,45,0.7258426966292135,0.6358381502890174,0.425531914893617,176.5,1787.0,352.0,211.5,866.0,281.0,855.0,647.0,99.0,July 2025,2026-01-28
2118,"Sonego, Lorenzo",2,14,8,13,11,200,268,56,93,4,0.746268656716418,0.6021505376344086,0.6153846153846154,1263.0,1700.5,870.0,838.5,556.0,580.0,149.0,851.0,394.0,June 2025,2026-01-28
2119,"Sonego, Lorenzo",1,13,7,11,7,103,150,30,69,-14,0.6866666666666666,0.43478260869565216,0.6363636363636364,1326.5,1264.5,1342.5,1652.0,1467.0,2304.5,135.0,1356.0,1464.0,March 2025,2026-01-28
2120,"Sonego, Lorenzo",0,4,5,14,8,74,118,30,57,-31,0.6271186440677966,0.5263157894736842,0.35714285714285715,2044.0,1400.0,2088.0,2319.5,2080.0,1635.0,1352.5,1845.5714285714287,2370.0,May 2025,2026-01-28
2121,"Sonego, Lorenzo",3,36,7,29,0,181,236,46,91,7,0.7669491525423728,0.5054945054945055,0.2413793103448276,479.5,47.5,564.5,759.0,327.0,1861.0,2049.0,869.6428571428571,425.5,November 2025,2026-01-28
2122,"Sonego, Lorenzo",4,43,20,56,14,281,383,106,192,34,0.7336814621409922,0.5520833333333334,0.35714285714285715,366.0,1936.0,352.0,295.5,735.0,1303.0,1352.5,905.7142857142857,496.5,October 2025,2026-01-28
2123,"Sonego, Lorenzo",1,11,5,11,9,103,139,30,64,-17,0.7410071942446043,0.46875,0.45454545454545453,1440.0,1513.5,1342.5,1823.0,636.0,2136.5,672.0,1366.2142857142858,1486.0,September 2025,2026-01-28
2124,"Soto, Matias",0,1,2,2,1,16,30,11,24,-17,0.5333333333333333,0.4583333333333333,1.0,2419.5,169.0,2088.0,1823.0,2456.0,2201.5,25.0,1597.4285714285713,1993.0,February 2025,2026-01-28
2125,"Spizzirri, Eliot",1,20,10,27,5,151,220,60,88,9,0.6863636363636364,0.6818181818181818,0.37037037037037035,983.5,942.5,1342.5,713.0,1469.0,97.0,1258.0,972.2142857142857,641.5,August 2025,2026-01-28
2126,"Spizzirri, Eliot",1,4,5,17,2,65,87,17,37,7,0.7471264367816092,0.4594594594594595,0.29411764705882354,2044.0,345.5,1342.5,759.0,542.0,2195.0,1799.0,1289.5714285714287,1316.0,January 2025,2026-01-28
2127,"Spizzirri, Eliot",6,58,34,83,13,358,475,119,224,89,0.7536842105263157,0.53125,0.40963855421686746,200.5,1868.0,119.5,61.0,471.0,1569.0,973.0,751.7142857142857,236.0,January 2026,2026-01-28
2128,"Spizzirri, Eliot",1,17,10,18,2,133,202,41,76,-9,0.6584158415841584,0.5394736842105263,0.5555555555555556,1103.0,345.5,1342.5,1373.0,1829.0,1469.5,245.5,1101.142857142857,913.0,June 2025,2026-01-28
2129,"Spizzirri, Eliot",2,7,9,20,2,127,192,24,69,-18,0.6614583333333334,0.34782608695652173,0.45,1732.5,345.5,870.0,1870.0,1789.0,2471.5,697.5,1396.5714285714287,1550.0,March 2025,2026-01-28
2130,"Spizzirri, Eliot",1,1,4,18,4,76,125,31,58,-39,0.608,0.5344827586206896,0.2222222222222222,2419.5,758.5,1342.5,2429.0,2211.0,1531.0,2112.0,1829.0714285714287,2344.0,May 2025,2026-01-28
2131,"Spizzirri, Eliot",3,32,13,26,3,163,230,53,97,19,0.7086956521739131,0.5463917525773195,0.5,584.5,555.0,564.5,489.0,1121.0,1375.5,428.0,731.0714285714286,211.0,November 2025,2026-01-28
2132,"Spizzirri, Eliot",4,32,13,23,6,183,242,45,78,70,0.756198347107438,0.5769230769230769,0.5652173913043478,584.5,1108.0,352.0,90.5,437.0,923.0,227.5,531.7857142857143,26.0,October 2025,2026-01-28
2133,"Spizzirri, Eliot",2,23,13,20,8,136,202,43,79,17,0.6732673267326733,0.5443037974683544,0.65,856.5,1400.0,870.0,522.0,1646.0,1412.0,124.0,975.7857142857143,650.0,September 2025,2026-01-28
2134,"Squire, Henri",0,3,4,10,7,35,52,7,17,-12,0.6730769230769231,0.4117647058823529,0.4,2166.0,1264.5,2088.0,1533.5,1647.5,2362.0,1054.0,1730.7857142857142,2224.0,April 2025,2026-01-28
2135,"Squire, Henri",0,5,1,3,2,10,16,8,15,-10,0.625,0.5333333333333333,0.3333333333333333,1937.5,345.5,2088.0,1426.5,2096.5,1546.0,1548.5,1569.7857142857142,1920.0,February 2025,2026-01-28
2136,"Squire, Henri",0,1,1,1,2,22,33,13,28,-16,0.6666666666666666,0.4642857142857143,1.0,2419.5,345.5,2088.0,1767.5,1731.5,2165.0,25.0,1506.0,1784.0,January 2025,2026-01-28
2137,"Squire, Henri",1,14,6,17,8,68,105,17,33,-7,0.6476190476190476,0.5151515151515151,0.35294117647058826,1263.0,1400.0,1342.5,1273.5,1937.0,1778.0,1387.5,1483.0714285714287,1731.0,May 2025,2026-01-28
2138,"Stewart, Hamish",2,33,3,15,20,150,215,56,90,-39,0.6976744186046512,0.6222222222222222,0.2,554.5,2232.0,870.0,2429.0,1302.5,377.5,2167.0,1418.9285714285713,1606.0,June 2025,2026-01-28
2139,"Story, James",0,1,0,0,1,14,27,6,17,-26,0.5185185185185185,0.35294117647058826,,2419.5,169.0,2088.0,2209.5,2482.0,2462.0,,1971.6666666666667,2486.0,June 2025,2026-01-28
2140,"Stricker, Dominic",0,2,1,2,2,19,34,2,8,-21,0.5588235294117647,0.25,0.5,2296.5,345.5,2088.0,2020.0,2400.0,2527.0,428.0,1729.2857142857142,2219.0,August 2025,2026-01-28
2141,"Stricker, Dominic",0,9,1,5,8,57,83,24,48,-35,0.6867469879518072,0.5,0.2,1576.0,1400.0,2088.0,2376.0,1465.5,1928.0,2167.0,1857.2142857142858,2384.0,January 2025,2026-01-28
2142,"Stricker, Dominic",1,16,4,8,3,65,83,43,69,1,0.7831325301204819,0.6231884057971014,0.5,1154.5,555.0,1342.5,925.5,203.0,365.5,428.0,710.5714285714286,183.5,July 2025,2026-01-28
2143,"Stricker, Dominic",2,21,10,26,2,133,188,23,48,11,0.7074468085106383,0.4791666666666667,0.38461538461538464,945.0,345.5,870.0,670.0,1152.0,2076.0,1154.0,1030.357142857143,772.0,June 2025,2026-01-28
2144,"Stricker, Dominic",0,8,3,9,1,27,40,11,31,-6,0.675,0.3548387096774194,0.3333333333333333,1648.0,169.0,2088.0,1222.0,1616.0,2457.0,1548.5,1535.5,1851.0,May 2025,2026-01-28
2145,"Strode, Elijah",0,3,0,0,5,13,20,8,16,-25,0.65,0.5,,2166.0,942.5,2088.0,2180.5,1916.5,1928.0,,1870.25,2401.0,July 2025,2026-01-28
2146,"Strode, Isaiah",0,3,0,4,5,21,33,17,28,-14,0.6363636363636364,0.6071428571428571,0.0,2166.0,942.5,2088.0,1652.0,2022.5,534.5,2389.5,1685.0,2140.0,July 2025,2026-01-28
2147,"Struff, Jan-Lennard",1,15,7,19,4,94,144,45,98,-46,0.6527777777777778,0.45918367346938777,0.3684210526315789,1205.5,758.5,1342.5,2481.0,1888.0,2197.0,1273.0,1592.2142857142858,1981.0,April 2025,2026-01-28
2148,"Struff, Jan-Lennard",6,90,27,65,48,345,441,153,293,24,0.782312925170068,0.5221843003412969,0.4153846153846154,49.0,2541.5,119.5,409.5,210.0,1684.0,927.5,848.7142857142857,389.0,August 2025,2026-01-28
2149,"Struff, Jan-Lennard",2,63,11,43,20,245,349,91,164,-15,0.7020057306590258,0.5548780487804879,0.2558139534883721,161.5,2232.0,870.0,1708.0,1238.0,1271.0,1953.0,1347.642857142857,1440.0,February 2025,2026-01-28
2150,"Struff, Jan-Lennard",1,33,5,15,7,94,127,49,86,-36,0.7401574803149606,0.5697674418604651,0.3333333333333333,554.5,1264.5,1342.5,2388.0,648.0,1046.5,1548.5,1256.0714285714287,1248.0,January 2025,2026-01-28
2151,"Struff, Jan-Lennard",3,55,18,59,19,215,298,84,146,23,0.7214765100671141,0.5753424657534246,0.3050847457627119,223.0,2192.5,564.5,423.0,923.0,942.0,1748.5,1002.3571428571429,710.0,January 2026,2026-01-28
2152,"Struff, Jan-Lennard",5,68,21,61,30,269,361,153,260,37,0.7451523545706371,0.5884615384615385,0.3442622950819672,127.5,2454.0,205.0,270.5,572.0,762.0,1438.5,832.7857142857143,362.0,July 2025,2026-01-28
2153,"Struff, Jan-Lennard",2,38,7,21,17,126,159,65,99,12,0.7924528301886793,0.6565656565656566,0.3333333333333333,444.0,2105.5,870.0,644.5,146.5,174.5,1548.5,847.6428571428571,383.0,June 2025,2026-01-28
2154,"Struff, Jan-Lennard",0,16,1,14,4,58,75,25,55,-23,0.7733333333333333,0.45454545454545453,0.07142857142857142,1154.5,758.5,2088.0,2107.0,273.0,2226.5,2304.5,1558.857142857143,1896.0,March 2025,2026-01-28
2155,"Struff, Jan-Lennard",0,17,1,15,7,102,126,37,70,-13,0.8095238095238095,0.5285714285714286,0.06666666666666667,1103.0,1264.5,2088.0,1593.0,72.0,1607.0,2306.0,1433.357142857143,1630.0,May 2025,2026-01-28
2156,"Struff, Jan-Lennard",2,32,6,25,4,122,152,50,81,29,0.8026315789473685,0.6172839506172839,0.24,584.5,758.5,870.0,346.5,97.0,427.0,2053.5,733.8571428571429,213.0,November 2025,2026-01-28
2157,"Struff, Jan-Lennard",2,24,7,29,8,121,164,42,74,-2,0.7378048780487805,0.5675675675675675,0.2413793103448276,822.0,1400.0,870.0,1044.5,680.0,1079.5,2049.0,1135.0,1002.5,October 2025,2026-01-28
2158,"Sultanov, Khumoyun",1,12,9,17,5,94,143,26,57,2,0.6573426573426573,0.45614035087719296,0.5294117647058824,1381.0,942.5,1342.5,890.5,1842.5,2212.5,293.0,1272.0714285714287,1285.5,January 2025,2026-01-28
2159,"Sultanov, Khumoyun",0,3,0,0,0,12,23,5,16,-23,0.5217391304347826,0.3125,,2166.0,47.5,2088.0,2107.0,2475.5,2500.5,,1897.4166666666667,2424.0,May 2025,2026-01-28
2160,Sun F / Zhang S,0,4,2,11,1,29,48,12,20,-6,0.6041666666666666,0.6,0.18181818181818182,2044.0,169.0,2088.0,1222.0,2231.5,607.0,2209.0,1510.0714285714287,1797.0,January 2025,2026-01-28
2161,"Sun, Fajing",1,4,2,4,8,52,82,34,66,-21,0.6341463414634146,0.5151515151515151,0.5,2044.0,1400.0,1342.5,2020.0,2040.0,1778.0,428.0,1578.9285714285713,1948.0,August 2025,2026-01-28
2162,"Sun, Fajing",0,0,2,4,0,29,53,11,18,-15,0.5471698113207547,0.6111111111111112,0.5,2511.0,47.5,2088.0,1708.0,2433.0,491.5,428.0,1386.7142857142858,1531.0,June 2025,2026-01-28
2163,"Sun, Fajing",0,7,1,8,6,62,101,38,75,-57,0.6138613861386139,0.5066666666666667,0.125,1732.5,1108.0,2088.0,2519.5,2169.0,1852.0,2277.5,1963.7857142857142,2479.0,September 2025,2026-01-28
2164,"Suresh, Dhakshineswar",2,23,3,7,9,91,130,46,69,-5,0.7,0.6666666666666666,0.42857142857142855,856.5,1513.5,870.0,1170.5,1265.5,135.0,828.0,948.4285714285714,591.0,August 2025,2026-01-28
2165,"Svajda, Trevor",0,0,0,2,1,32,55,8,18,-19,0.5818181818181818,0.4444444444444444,0.0,2511.0,169.0,2088.0,1920.5,2334.5,2266.5,2389.5,1954.142857142857,2473.0,February 2025,2026-01-28
2166,"Svajda, Trevor",0,0,2,9,2,15,30,6,20,-22,0.5,0.3,0.2222222222222222,2511.0,345.5,2088.0,2065.0,2501.5,2508.5,2112.0,2018.7857142857142,2516.0,March 2025,2026-01-28
