,player_name,Month,total_wins,total_matches,aces,aces_allowed,breakpoints_won,total_breakpoints,double_faults,first_serve_points_won,first_serve_successful,second_serve_points_won,second_serve_successful,breakpoints_allowed,breakpoints_saved,first_serve_return_points_won,first_serve_return_points_total,second_serve_return_points_won,second_serve_return_points_total,points_won,points_lost,points_spread,games_won,games_lost,games_spread,sets_won,sets_lost,sets_spread,tiebreaks_won,tiebreaks_lost,FS Win %,SS Win %,BP Conv %,Tiebreak Win %,BP Save %,FS Return Win %,SS Return Win %,Ace Rank,DF Rank,Total Win Rank,Point Spread Rank,FS Win Rank,SS Win Rank,BP Rank,Mean Ranks,Mean Ranks Ranked,last_refreshed
1297,"Mandlik, Elizabeth",March 2025,0,1,3,0,5,5,11,35,46,27,52,14,9,29,39,7,7,91,95,-4,14,15,-1,1,2,-1,0,0,0.7608695652173914,0.5192307692307693,1.0,,0.6428571428571429,0.7435897435897436,1.0,1668.0,1523.0,2141.0,1177.0,41.5,1264.5,32.0,1121.0,921.5,2026-01-28
1298,"Mandlik, Elizabeth",May 2025,2,3,3,0,15,37,26,78,133,33,55,29,17,81,146,35,35,227,214,13,31,26,5,4,2,2,0,0,0.5864661654135338,0.6,0.40540540540540543,,0.5862068965517241,0.5547945205479452,1.0,1668.0,2377.0,873.5,657.0,1714.5,341.0,1667.0,1328.2857142857142,1354.0,2026-01-28
1299,"Mandlik, Elizabeth",September 2025,0,1,0,0,5,14,9,36,60,12,21,7,2,46,78,10,10,97,98,-1,13,14,-1,1,2,-1,0,0,0.6,0.5714285714285714,0.35714285714285715,,0.2857142857142857,0.5897435897435898,1.0,2455.0,1329.0,2141.0,1049.0,1553.0,611.0,1991.5,1589.9285714285713,1911.5,2026-01-28
1300,"Mansouri, Yasmine",April 2025,0,1,4,0,4,11,6,54,88,14,26,10,5,59,91,8,8,108,116,-8,16,18,-2,1,2,-1,0,0,0.6136363636363636,0.5384615384615384,0.36363636363636365,,0.5,0.6483516483516484,1.0,1491.0,943.0,2141.0,1340.5,1342.0,1003.5,1959.0,1460.0,1617.5,2026-01-28
1301,"Mansouri, Yasmine",September 2025,2,3,6,0,10,23,16,53,78,23,39,16,8,66,110,20,20,173,161,12,26,23,3,4,2,2,0,0,0.6794871794871795,0.5897435897435898,0.43478260869565216,,0.5,0.6,1.0,1211.5,1933.0,873.5,677.0,442.5,420.5,1408.0,995.1428571428571,629.0,2026-01-28
1302,"Marcinko, Petra",August 2025,1,2,4,0,9,22,5,66,98,7,14,10,4,67,128,10,10,148,119,29,24,17,7,3,2,1,0,0,0.673469387755102,0.5,0.4090909090909091,,0.4,0.5234375,1.0,1491.0,788.5,1358.5,385.0,518.0,1509.0,1628.5,1096.9285714285713,863.0,2026-01-28
1303,"Marcinko, Petra",January 2026,3,6,12,0,17,53,19,162,263,36,82,33,8,184,281,73,73,358,399,-41,53,67,-14,6,7,-1,1,0,0.6159695817490495,0.43902439024390244,0.32075471698113206,1.0,0.24242424242424243,0.6548042704626335,1.0,692.5,2111.5,545.0,2535.0,1314.0,2133.5,2191.0,1646.0714285714287,2036.5,2026-01-28
1304,"Marcinko, Petra",June 2025,0,1,2,0,4,9,8,43,68,12,22,12,6,33,52,14,14,89,96,-7,14,17,-3,1,2,-1,0,0,0.6323529411764706,0.5454545454545454,0.4444444444444444,,0.5,0.6346153846153846,1.0,1882.0,1217.0,2141.0,1302.5,1072.0,915.5,1325.0,1407.857142857143,1513.5,2026-01-28
1305,"Marcinko, Petra",May 2025,1,2,3,0,10,17,13,51,83,26,53,24,15,46,78,22,22,140,138,2,20,19,1,2,2,0,0,0,0.6144578313253012,0.49056603773584906,0.5882352941176471,,0.625,0.5897435897435898,1.0,1668.0,1700.0,1358.5,953.0,1331.5,1636.0,397.0,1292.0,1268.5,2026-01-28
1306,"Maria, Tatjana",April 2025,2,5,19,0,19,61,17,136,203,75,151,35,14,168,257,69,69,405,411,-6,58,62,-4,5,7,-2,1,2,0.6699507389162561,0.4966887417218543,0.3114754098360656,0.3333333333333333,0.4,0.6536964980544747,1.0,376.5,2003.0,873.5,1262.0,553.0,1580.0,2217.0,1266.4285714285713,1210.0,2026-01-28
1307,"Maria, Tatjana",August 2025,2,5,20,0,13,35,11,90,159,50,109,42,19,133,205,43,43,276,322,-46,37,52,-15,4,6,-2,1,0,0.5660377358490566,0.45871559633027525,0.37142857142857144,1.0,0.4523809523809524,0.6487804878048781,1.0,340.5,1523.0,873.5,2576.5,1925.0,1968.0,1922.5,1589.857142857143,1910.0,2026-01-28
1308,"Maria, Tatjana",February 2025,1,2,7,0,7,11,15,44,75,33,56,23,14,60,71,29,29,124,142,-18,20,23,-3,2,3,-1,0,0,0.5866666666666667,0.5892857142857143,0.6363636363636364,,0.6086956521739131,0.8450704225352113,1.0,1097.5,1858.5,1358.5,1897.0,1710.0,425.5,241.5,1226.9285714285713,1124.0,2026-01-28
1309,"Maria, Tatjana",January 2025,2,5,15,0,15,31,7,143,228,66,141,38,16,143,195,53,53,335,373,-38,51,62,-11,5,7,-2,2,0,0.6271929824561403,0.46808510638297873,0.4838709677419355,1.0,0.42105263157894735,0.7333333333333333,1.0,522.0,1090.5,873.5,2504.5,1158.0,1877.5,1018.0,1292.0,1268.5,2026-01-28
1310,"Maria, Tatjana",January 2026,1,4,12,0,12,24,8,98,151,50,106,25,10,121,182,32,32,259,290,-31,37,47,-10,2,6,-4,0,1,0.6490066225165563,0.4716981132075472,0.5,0.0,0.4,0.6648351648351648,1.0,692.5,1217.0,1358.5,2411.5,832.5,1841.0,863.5,1316.642857142857,1326.5,2026-01-28
1311,"Maria, Tatjana",July 2025,0,4,20,0,15,38,13,125,204,82,172,51,29,164,277,27,27,364,404,-40,49,62,-13,2,8,-6,1,3,0.6127450980392157,0.47674418604651164,0.39473684210526316,0.25,0.5686274509803921,0.592057761732852,1.0,340.5,1700.0,2141.0,2526.0,1361.0,1788.0,1784.0,1662.9285714285713,2064.0,2026-01-28
1312,"Maria, Tatjana",June 2025,7,8,43,0,30,55,11,256,346,94,188,38,24,221,353,75,75,576,496,80,100,66,34,14,3,11,3,2,0.7398843930635838,0.5,0.5454545454545454,0.6,0.631578947368421,0.6260623229461756,1.0,49.0,1523.0,54.5,66.0,89.0,1509.0,566.0,550.9285714285714,20.0,2026-01-28
1313,"Maria, Tatjana",March 2025,1,3,8,0,6,20,6,68,113,13,34,17,7,81,122,16,16,143,166,-23,21,28,-7,2,4,-2,0,0,0.6017699115044248,0.38235294117647056,0.3,,0.4117647058823529,0.6639344262295082,1.0,1001.0,943.0,1358.5,2150.0,1526.5,2389.5,2240.0,1658.357142857143,2056.0,2026-01-28
1314,"Maria, Tatjana",May 2025,0,3,3,0,4,10,7,55,101,25,67,28,13,65,95,14,14,131,199,-68,14,37,-23,0,6,-6,0,1,0.5445544554455446,0.373134328358209,0.4,0.0,0.4642857142857143,0.6842105263157895,1.0,1668.0,1090.5,2141.0,2627.0,2101.0,2420.0,1726.0,1967.642857142857,2533.0,2026-01-28
1315,"Maria, Tatjana",October 2025,0,2,6,0,6,16,7,56,104,7,32,27,12,66,111,11,11,121,159,-38,14,30,-16,1,4,-3,1,0,0.5384615384615384,0.21875,0.375,1.0,0.4444444444444444,0.5945945945945946,1.0,1211.5,1090.5,2141.0,2504.5,2159.0,2599.0,1897.0,1943.2142857142858,2512.0,2026-01-28
1316,"Maria, Tatjana",September 2025,2,5,18,0,17,37,13,122,189,47,87,34,15,113,183,31,31,299,304,-5,50,53,-3,5,6,-1,0,0,0.6455026455026455,0.5402298850574713,0.4594594594594595,,0.4411764705882353,0.6174863387978142,1.0,409.5,1700.0,873.5,1219.5,873.5,979.0,1200.5,1036.5,718.0,2026-01-28
1317,"Marino, Rebecca",August 2025,4,6,64,0,22,41,33,201,271,85,144,48,29,182,264,44,44,462,438,24,74,68,6,9,7,2,1,0,0.7416974169741697,0.5902777777777778,0.5365853658536586,1.0,0.6041666666666666,0.6893939393939394,1.0,10.0,2501.0,326.0,464.0,83.0,413.5,617.5,630.7142857142857,58.0,2026-01-28
1318,"Marino, Rebecca",February 2025,1,2,9,0,3,5,8,38,53,25,49,10,5,41,53,17,17,96,111,-15,16,19,-3,2,2,0,0,0,0.7169811320754716,0.5102040816326531,0.6,,0.5,0.7735849056603774,1.0,909.5,1217.0,1358.5,1710.5,167.0,1378.5,348.5,1012.7857142857143,669.0,2026-01-28
1319,"Marino, Rebecca",January 2025,0,2,23,0,6,19,7,85,113,40,73,17,9,90,126,29,29,198,196,2,31,34,-3,2,4,-2,0,0,0.7522123893805309,0.547945205479452,0.3157894736842105,,0.5294117647058824,0.7142857142857143,1.0,254.5,1090.5,2141.0,953.0,58.0,880.5,2201.5,1082.7142857142858,822.5,2026-01-28
1320,"Marino, Rebecca",July 2025,1,3,14,0,8,21,10,68,113,28,53,25,14,88,124,26,26,178,197,-19,25,32,-7,2,4,-2,1,0,0.6017699115044248,0.5283018867924528,0.38095238095238093,1.0,0.56,0.7096774193548387,1.0,563.0,1435.5,1358.5,1957.0,1526.5,1128.5,1865.0,1404.857142857143,1505.0,2026-01-28
1321,"Marino, Rebecca",June 2025,0,1,10,0,3,4,11,38,61,14,25,15,9,34,51,5,5,77,90,-13,10,15,-5,1,2,-1,0,0,0.6229508196721312,0.56,0.75,,0.6,0.6666666666666666,1.0,823.0,1523.0,2141.0,1601.5,1227.0,729.5,111.0,1165.142857142857,1026.0,2026-01-28
1322,"Marino, Rebecca",March 2025,0,2,13,0,5,19,11,53,81,24,55,24,15,53,74,26,26,133,154,-21,16,25,-9,0,4,-4,0,1,0.654320987654321,0.43636363636363634,0.2631578947368421,0.0,0.625,0.7162162162162162,1.0,622.5,1523.0,2141.0,2066.5,756.5,2155.0,2322.0,1655.2142857142858,2053.0,2026-01-28
1323,"Marino, Rebecca",May 2025,0,1,2,0,0,2,2,20,43,8,20,15,9,26,33,2,2,40,67,-27,1,12,-11,0,2,-2,0,0,0.46511627906976744,0.4,0.0,,0.6,0.7878787878787878,1.0,1882.0,256.5,2141.0,2296.0,2486.5,2324.5,2556.5,1991.857142857143,2556.0,2026-01-28
1324,"Marino, Rebecca",September 2025,1,2,21,0,6,10,5,45,65,27,54,18,13,45,68,14,14,125,121,4,20,18,2,2,2,0,0,0,0.6923076923076923,0.5,0.6,,0.7222222222222222,0.6617647058823529,1.0,307.5,788.5,1358.5,884.5,319.5,1509.0,348.5,788.0,259.0,2026-01-28
1325,"Maristany Zuleta de Reales, Guiomar",August 2025,1,2,2,0,9,15,7,65,121,18,34,21,11,50,93,14,14,146,142,4,20,21,-1,3,2,1,1,0,0.5371900826446281,0.5294117647058824,0.6,1.0,0.5238095238095238,0.5376344086021505,1.0,1882.0,1090.5,1358.5,884.5,2169.0,1114.0,348.5,1263.857142857143,1202.0,2026-01-28
1326,"Maristany Zuleta de Reales, Guiomar",January 2025,0,1,0,0,2,2,3,12,35,6,10,10,4,24,31,3,3,30,55,-25,4,12,-8,0,2,-2,0,0,0.34285714285714286,0.6,1.0,,0.4,0.7741935483870968,1.0,2455.0,434.0,2141.0,2231.0,2610.0,341.0,32.0,1463.4285714285713,1625.0,2026-01-28
1327,"Maristany Zuleta de Reales, Guiomar",January 2026,3,4,5,0,15,34,15,143,225,40,76,32,16,130,195,59,59,318,313,5,49,48,1,6,4,2,1,0,0.6355555555555555,0.5263157894736842,0.4411764705882353,1.0,0.5,0.6666666666666666,1.0,1343.0,1858.5,545.0,853.0,1025.0,1149.0,1363.0,1162.357142857143,1015.0,2026-01-28
1328,"Maristany Zuleta de Reales, Guiomar",July 2025,0,1,1,0,4,10,4,32,60,6,13,10,3,34,53,17,17,74,85,-11,10,15,-5,1,2,-1,0,0,0.5333333333333333,0.46153846153846156,0.4,,0.3,0.6415094339622641,1.0,2138.5,617.0,2141.0,1486.5,2198.5,1940.5,1726.0,1749.7142857142858,2225.0,2026-01-28
1329,"Maristany Zuleta de Reales, Guiomar",June 2025,0,1,1,0,4,8,2,44,70,9,24,14,9,48,72,15,15,95,103,-8,13,16,-3,1,2,-1,0,1,0.6285714285714286,0.375,0.5,0.0,0.6428571428571429,0.6666666666666666,1.0,2138.5,256.5,2141.0,1340.5,1137.0,2409.0,863.5,1469.4285714285713,1640.0,2026-01-28
1330,"Maristany Zuleta de Reales, Guiomar",May 2025,1,2,1,0,12,23,3,67,125,15,31,17,5,77,145,12,12,168,166,2,26,27,-1,2,3,-1,1,1,0.536,0.4838709677419355,0.5217391304347826,0.5,0.29411764705882354,0.5310344827586206,1.0,2138.5,434.0,1358.5,953.0,2176.0,1702.0,696.0,1351.142857142857,1402.0,2026-01-28
1331,"Martic, Petra",August 2025,1,2,7,0,9,16,8,70,125,3,5,20,14,73,141,0,0,141,131,10,21,17,4,2,2,0,0,0,0.56,0.6,0.5625,,0.7,0.5177304964539007,,1097.5,1217.0,1358.5,720.5,1989.5,341.0,487.5,1030.2142857142858,705.0,2026-01-28
1332,"Martic, Petra",February 2025,3,4,9,0,15,23,13,96,150,34,67,26,16,80,129,40,40,231,217,14,40,31,9,6,2,4,0,0,0.64,0.5074626865671642,0.6521739130434783,,0.6153846153846154,0.6201550387596899,1.0,909.5,1700.0,545.0,639.5,951.0,1407.0,222.5,910.6428571428571,458.0,2026-01-28
1333,"Martic, Petra",January 2025,6,9,54,0,34,83,31,305,466,130,249,70,39,307,494,91,91,741,712,29,114,109,5,14,9,5,2,1,0.6545064377682404,0.5220883534136547,0.40963855421686746,0.6666666666666666,0.5571428571428572,0.6214574898785425,1.0,19.5,2471.5,109.0,385.0,753.0,1206.0,1623.0,938.1428571428571,522.0,2026-01-28
1334,"Martic, Petra",June 2025,3,4,29,0,12,21,16,149,223,67,114,29,19,132,186,40,40,321,318,3,52,47,5,7,4,3,1,0,0.6681614349775785,0.5877192982456141,0.5714285714285714,1.0,0.6551724137931034,0.7096774193548387,1.0,160.5,1933.0,545.0,920.5,568.0,439.0,451.5,716.7857142857143,157.0,2026-01-28
1335,"Martic, Petra",March 2025,0,2,6,0,5,12,5,39,79,19,42,25,14,65,99,12,12,109,145,-36,13,25,-12,0,4,-4,0,0,0.4936708860759494,0.4523809523809524,0.4166666666666667,,0.56,0.6565656565656566,1.0,1211.5,788.5,2141.0,2482.0,2401.0,2032.5,1571.5,1804.0,2315.0,2026-01-28
1336,"Martic, Petra",May 2025,0,1,4,0,6,9,4,39,62,17,32,14,8,34,60,10,10,98,94,4,16,16,0,1,2,-1,0,0,0.6290322580645161,0.53125,0.6666666666666666,,0.5714285714285714,0.5666666666666667,1.0,1491.0,617.0,2141.0,884.5,1123.0,1097.5,188.0,1077.4285714285713,811.0,2026-01-28
1337,"Martincova, Tereza",July 2025,1,2,1,0,6,15,4,54,82,13,24,9,2,51,75,22,22,123,115,8,20,21,-1,2,3,-1,0,0,0.6585365853658537,0.5416666666666666,0.4,,0.2222222222222222,0.68,1.0,2138.5,617.0,1358.5,769.5,700.5,964.5,1726.0,1182.0714285714287,1051.0,2026-01-28
1338,"Martincova, Tereza",May 2025,0,1,0,0,8,13,2,41,80,4,8,13,5,33,65,10,10,93,89,4,15,15,0,1,2,-1,0,0,0.5125,0.5,0.6153846153846154,,0.38461538461538464,0.5076923076923077,1.0,2455.0,256.5,2141.0,884.5,2310.5,1509.0,294.5,1407.2857142857142,1512.0,2026-01-28
1339,"Martinez Cirez, Carlota",April 2025,0,1,1,0,4,5,6,35,56,13,25,9,4,39,65,10,10,86,92,-6,12,14,-2,1,2,-1,0,0,0.625,0.52,0.8,,0.4444444444444444,0.6,1.0,2138.5,943.0,2141.0,1262.0,1194.0,1255.0,82.0,1287.9285714285713,1255.5,2026-01-28
1340,"Martinez Cirez, Carlota",August 2025,0,1,1,0,2,7,7,33,59,5,12,13,8,34,48,4,4,59,73,-14,6,12,-6,0,2,-2,0,0,0.559322033898305,0.4166666666666667,0.2857142857142857,,0.6153846153846154,0.7083333333333334,1.0,2138.5,1090.5,2141.0,1655.5,1994.0,2255.0,2276.5,1935.857142857143,2503.0,2026-01-28
1341,"Martinez Cirez, Carlota",July 2025,0,1,1,0,3,4,7,19,34,7,14,8,3,24,38,9,9,52,65,-13,7,12,-5,0,2,-2,0,0,0.5588235294117647,0.5,0.75,,0.375,0.631578947368421,1.0,2138.5,1090.5,2141.0,1601.5,1997.0,1509.0,111.0,1512.642857142857,1738.0,2026-01-28
1342,"Martinez Cirez, Carlota",June 2025,0,1,0,0,0,1,6,12,28,5,12,11,5,20,25,4,4,29,56,-27,0,0,0,0,2,-2,0,0,0.42857142857142855,0.4166666666666667,0.0,,0.45454545454545453,0.8,1.0,2455.0,943.0,2141.0,2296.0,2545.0,2255.0,2556.5,2170.214285714286,2629.0,2026-01-28
1343,"Martinez Cirez, Carlota",May 2025,0,1,0,0,2,9,4,16,39,4,13,15,8,29,50,8,8,50,74,-24,3,12,-9,0,2,-2,0,0,0.41025641025641024,0.3076923076923077,0.2222222222222222,,0.5333333333333333,0.58,1.0,2455.0,617.0,2141.0,2193.0,2564.0,2545.5,2409.0,2132.0714285714284,2618.0,2026-01-28
1344,"Martynov, Diana",April 2025,0,1,0,0,4,11,6,31,62,3,8,18,11,28,44,7,7,60,74,-14,8,13,-5,0,2,-2,0,0,0.5,0.375,0.36363636363636365,,0.6111111111111112,0.6363636363636364,1.0,2455.0,943.0,2141.0,1655.5,2369.5,2409.0,1959.0,1990.2857142857142,2555.0,2026-01-28
1345,"Masarova, Rebeka",April 2025,5,7,35,0,25,55,20,193,270,79,153,38,19,204,329,51,51,479,442,37,79,66,13,11,6,5,1,2,0.7148148148148148,0.5163398692810458,0.45454545454545453,0.3333333333333333,0.5,0.6200607902735562,1.0,102.5,2162.0,193.5,279.5,174.0,1302.0,1241.5,779.2857142857143,245.0,2026-01-28
1346,"Masarova, Rebeka",August 2025,2,5,21,0,12,27,22,106,156,43,80,26,11,101,149,45,45,254,273,-19,41,47,-6,4,6,-2,0,0,0.6794871794871795,0.5375,0.4444444444444444,,0.4230769230769231,0.6778523489932886,1.0,307.5,2238.0,873.5,1957.0,442.5,1018.5,1325.0,1166.0,1028.0,2026-01-28
1347,"Masarova, Rebeka",February 2025,1,3,10,0,7,29,19,97,136,38,78,24,12,112,176,25,25,229,252,-23,33,41,-8,2,4,-2,1,1,0.7132352941176471,0.48717948717948717,0.2413793103448276,0.5,0.5,0.6363636363636364,1.0,823.0,2111.5,1358.5,2150.0,182.0,1672.5,2385.0,1526.0714285714287,1768.0,2026-01-28
1348,"Masarova, Rebeka",January 2025,2,4,19,0,12,33,18,131,192,41,90,29,17,133,213,35,35,299,298,1,44,45,-1,4,5,-1,0,1,0.6822916666666666,0.45555555555555555,0.36363636363636365,0.0,0.5862068965517241,0.6244131455399061,1.0,376.5,2058.0,873.5,981.0,422.5,1993.5,1959.0,1237.7142857142858,1146.0,2026-01-28
1349,"Masarova, Rebeka",January 2026,1,3,29,0,9,25,16,136,209,40,72,27,16,157,241,24,24,289,310,-21,41,46,-5,3,5,-2,1,2,0.6507177033492823,0.5555555555555556,0.36,0.3333333333333333,0.5925925925925926,0.6514522821576764,1.0,160.5,1933.0,1358.5,2066.5,805.0,796.5,1981.0,1300.142857142857,1285.0,2026-01-28
1350,"Masarova, Rebeka",July 2025,0,1,6,0,2,2,4,37,56,14,32,9,4,33,49,9,9,78,96,-18,11,16,-5,1,2,-1,0,0,0.6607142857142857,0.4375,1.0,,0.4444444444444444,0.673469387755102,1.0,1211.5,617.0,2141.0,1897.0,667.5,2144.0,32.0,1244.2857142857142,1160.0,2026-01-28
1351,"Masarova, Rebeka",June 2025,4,6,40,0,17,38,20,190,264,77,132,41,31,163,242,70,70,438,381,57,69,53,16,8,4,4,1,1,0.7196969696969697,0.5833333333333334,0.4473684210526316,0.5,0.7560975609756098,0.6735537190082644,1.0,66.0,2162.0,326.0,142.0,159.0,473.5,1292.0,660.0714285714286,86.0,2026-01-28
1352,"Masarova, Rebeka",March 2025,4,5,36,0,21,39,19,187,268,81,152,36,23,146,236,60,60,432,378,54,72,54,18,9,4,5,1,1,0.6977611940298507,0.5328947368421053,0.5384615384615384,0.5,0.6388888888888888,0.6186440677966102,1.0,93.0,2111.5,326.0,162.5,273.0,1074.5,607.0,663.9285714285714,91.0,2026-01-28
1353,"Masarova, Rebeka",May 2025,2,3,4,0,13,34,8,76,110,35,73,24,18,70,121,39,39,207,177,30,32,18,14,4,2,2,0,1,0.6909090909090909,0.4794520547945205,0.38235294117647056,0.0,0.75,0.5785123966942148,1.0,1491.0,1217.0,873.5,373.5,338.5,1757.5,1858.5,1129.9285714285713,949.0,2026-01-28
1354,"Masarova, Rebeka",September 2025,1,2,13,0,7,16,9,83,119,34,60,14,9,81,117,22,22,188,179,9,29,26,3,3,2,1,0,1,0.6974789915966386,0.5666666666666667,0.4375,0.0,0.6428571428571429,0.6923076923076923,1.0,622.5,1329.0,1358.5,743.0,278.0,659.0,1388.0,911.1428571428571,459.0,2026-01-28
1355,"Masur, Daniel",January 2025,0,1,4,0,1,5,2,44,72,15,30,13,8,42,57,8,8,85,103,-18,11,18,-7,1,2,-1,1,0,0.6111111111111112,0.5,0.2,1.0,0.6153846153846154,0.7368421052631579,1.0,1491.0,256.5,2141.0,1897.0,1390.5,1509.0,2438.5,1589.0714285714287,1908.0,2026-01-28
1356,"Mateas, Maria",August 2025,0,1,0,0,1,1,2,18,41,1,8,10,4,21,23,9,9,33,61,-28,2,12,-10,0,2,-2,0,0,0.43902439024390244,0.125,1.0,,0.4,0.9130434782608695,1.0,2455.0,256.5,2141.0,2332.0,2529.0,2617.5,32.0,1766.142857142857,2248.0,2026-01-28
1357,"Mateas, Maria",June 2025,0,2,0,0,4,10,12,65,124,16,31,22,9,59,87,19,19,132,172,-40,14,30,-16,1,4,-3,1,0,0.5241935483870968,0.5161290322580645,0.4,1.0,0.4090909090909091,0.6781609195402298,1.0,2455.0,1610.0,2141.0,2526.0,2248.0,1307.5,1726.0,2001.9285714285713,2563.5,2026-01-28
1358,"Mateas, Maria",March 2025,0,1,0,0,1,2,4,20,47,5,11,18,12,19,26,3,3,35,64,-29,2,12,-10,0,2,-2,0,0,0.425531914893617,0.45454545454545453,0.5,,0.6666666666666666,0.7307692307692307,1.0,2455.0,617.0,2141.0,2362.0,2549.0,2009.5,863.5,1856.7142857142858,2396.0,2026-01-28
1359,"Mateas, Maria",May 2025,2,3,4,0,11,26,7,94,159,25,54,32,22,71,120,19,19,204,201,3,28,25,3,4,2,2,0,0,0.5911949685534591,0.46296296296296297,0.4230769230769231,,0.6875,0.5916666666666667,1.0,1491.0,1090.5,873.5,920.5,1663.0,1929.0,1528.5,1356.5714285714287,1413.0,2026-01-28
1360,"Matoula, Martha",September 2025,0,1,0,0,2,8,4,16,33,15,27,12,7,25,39,12,12,59,74,-15,6,12,-6,0,2,-2,0,0,0.48484848484848486,0.5555555555555556,0.25,,0.5833333333333334,0.6410256410256411,1.0,2455.0,617.0,2141.0,1710.5,2428.5,796.5,2357.5,1786.5714285714287,2285.0,2026-01-28
1361,"Mattek-Sands, Bethanie",March 2025,1,2,3,0,9,12,3,53,83,23,47,14,7,58,92,15,15,137,132,5,24,21,3,3,2,1,0,0,0.6385542168674698,0.48936170212765956,0.75,,0.5,0.6304347826086957,1.0,1668.0,434.0,1358.5,853.0,978.0,1651.5,111.0,1007.7142857142857,655.0,2026-01-28
1362,"Mboko, Victoria",August 2025,4,5,15,0,23,35,41,188,274,44,78,46,27,142,209,58,58,378,364,14,58,52,6,8,4,4,1,0,0.6861313868613139,0.5641025641025641,0.6571428571428571,1.0,0.5869565217391305,0.6794258373205742,1.0,522.0,2585.5,326.0,639.5,377.0,681.0,218.0,764.1428571428571,224.0,2026-01-28
1363,"Mboko, Victoria",January 2026,8,11,52,0,47,94,46,336,529,125,210,58,25,334,542,123,123,829,786,43,140,117,23,17,11,6,2,1,0.6351606805293005,0.5952380952380952,0.5,0.6666666666666666,0.43103448275862066,0.6162361623616236,1.0,23.0,2603.5,27.0,229.5,1026.0,374.5,863.5,735.2857142857143,181.0,2026-01-28
1364,"Mboko, Victoria",July 2025,5,7,42,0,29,62,38,200,290,69,120,44,26,171,275,92,92,486,438,48,79,59,20,10,5,5,0,1,0.6896551724137931,0.575,0.46774193548387094,0.0,0.5909090909090909,0.6218181818181818,1.0,56.0,2554.5,193.5,202.0,348.0,568.5,1143.5,723.7142857142857,165.0,2026-01-28
1365,"Mboko, Victoria",June 2025,2,3,19,0,13,51,25,114,163,32,50,26,15,139,227,38,38,292,266,26,40,37,3,5,3,2,1,1,0.6993865030674846,0.64,0.2549019607843137,0.5,0.5769230769230769,0.6123348017621145,1.0,376.5,2346.0,873.5,425.0,259.5,155.0,2331.0,966.6428571428571,576.0,2026-01-28
1366,"Mboko, Victoria",March 2025,1,2,8,0,13,28,15,93,150,30,56,18,8,84,133,26,26,207,209,-2,35,30,5,3,3,0,0,1,0.62,0.5357142857142857,0.4642857142857143,0.0,0.4444444444444444,0.631578947368421,1.0,1001.0,1858.5,1358.5,1092.0,1256.0,1039.0,1165.5,1252.9285714285713,1182.0,2026-01-28
1367,"Mboko, Victoria",May 2025,8,10,33,0,49,88,41,292,444,89,179,65,34,224,391,103,103,685,600,85,118,79,39,17,5,12,1,0,0.6576576576576577,0.4972067039106145,0.5568181818181818,1.0,0.5230769230769231,0.5728900255754475,1.0,119.0,2585.5,27.0,52.5,711.0,1579.0,505.5,797.0714285714286,272.0,2026-01-28
1368,"Mboko, Victoria",November 2025,2,2,13,0,10,18,7,93,138,32,58,17,12,79,121,35,35,205,190,15,33,25,8,4,2,2,0,1,0.6739130434782609,0.5517241379310345,0.5555555555555556,0.0,0.7058823529411765,0.6528925619834711,1.0,622.5,1090.5,873.5,621.0,513.0,837.5,518.5,725.2142857142857,169.0,2026-01-28
1369,"Mboko, Victoria",October 2025,5,8,45,0,27,46,35,262,373,62,113,45,29,205,330,54,54,529,504,25,89,73,16,8,8,0,0,3,0.7024128686327078,0.5486725663716814,0.5869565217391305,0.0,0.6444444444444445,0.6212121212121212,1.0,41.5,2524.0,193.5,441.5,240.0,870.0,400.0,672.9285714285714,105.0,2026-01-28
1370,"Mboko, Victoria",September 2025,0,1,1,0,4,7,11,34,64,13,19,16,11,23,43,7,7,75,89,-14,11,14,-3,0,2,-2,0,1,0.53125,0.6842105263157895,0.5714285714285714,0.0,0.6875,0.5348837209302325,1.0,2138.5,1523.0,2141.0,1655.5,2214.0,62.5,451.5,1455.142857142857,1606.0,2026-01-28
1371,"McDonald, Ella",June 2025,0,1,4,0,5,10,6,29,58,10,19,15,8,40,65,26,26,89,106,-17,12,17,-5,1,2,-1,0,0,0.5,0.5263157894736842,0.5,,0.5333333333333333,0.6153846153846154,1.0,1491.0,943.0,2141.0,1835.5,2369.5,1149.0,863.5,1541.7857142857142,1798.0,2026-01-28
1372,"McHale, Christina",February 2025,0,1,1,0,5,9,3,18,42,12,22,11,5,26,45,12,12,69,75,-6,10,13,-3,0,2,-2,0,1,0.42857142857142855,0.5454545454545454,0.5555555555555556,0.0,0.45454545454545453,0.5777777777777777,1.0,2138.5,434.0,2141.0,1262.0,2545.0,915.5,518.5,1422.0714285714287,1542.0,2026-01-28
1373,"McNally, Catherine",April 2025,0,1,0,0,2,3,3,17,42,6,11,8,2,16,26,5,5,38,61,-23,5,12,-7,0,2,-2,0,0,0.40476190476190477,0.5454545454545454,0.6666666666666666,,0.25,0.6153846153846154,1.0,2455.0,434.0,2141.0,2150.0,2572.5,915.5,188.0,1550.857142857143,1818.0,2026-01-28
